"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"10","686.4","687.5","2022/04/10 10:35:00","684.8","2022/04/10 03:41:00","5.7","11.5","2022/04/10 10:26:00","2.2","2022/04/10 02:35:00","86","38","2022/04/10 23:44:00","3.0","214","14.2","212","2022/04/10 20:01:00","0.0"
"11","686.4","687.6","2022/04/11 09:51:00","685.5","2022/04/11 15:10:00","6.8","14.4","2022/04/11 13:17:00","3.7","2022/04/11 02:07:00","94","37","2022/04/11 00:04:00","2.4","223","11.1","219","2022/04/11 02:14:00","1.5"
"12","685.2","686.5","2022/04/12 10:15:00","684.3","2022/04/12 16:26:00","6.9","14.3","2022/04/12 09:50:00","3.7","2022/04/12 21:22:00","83","56","2022/04/12 22:35:00","2.1","219","7.3","216","2022/04/12 01:30:00","0.5"
"13","683.2","684.7","2022/04/13 00:05:00","682.1","2022/04/13 16:02:00","7.0","16.8","2022/04/13 12:32:00","3.1","2022/04/13 03:49:00","76","49","2022/04/13 19:50:00","2.8","226","12.3","219","2022/04/13 22:01:00","0.0"
"14","683.4","684.9","2022/04/14 22:50:00","681.1","2022/04/14 04:42:00","7.1","15.5","2022/04/14 13:56:00","3.4","2022/04/14 03:16:00","67","5","2022/04/14 22:57:00","2.0","241","18.4","223","2022/04/14 04:42:00","0.0"
"15","684.7","686.1","2022/04/15 09:46:00","683.7","2022/04/15 03:37:00","9.2","17.5","2022/04/15 11:24:00","3.6","2022/04/15 19:47:00","33","5","2022/04/15 05:24:00","2.2","223","8.8","214","2022/04/15 18:47:00","0.0"
"16","684.7","686.0","2022/04/16 22:13:00","683.2","2022/04/16 04:03:00","7.3","14.4","2022/04/16 11:12:00","4.6","2022/04/16 20:19:00","66","6","2022/04/16 00:58:00","3.1","225","14.8","253","2022/04/16 18:17:00","0.0"
"17","686.2","687.9","2022/04/17 22:16:00","684.4","2022/04/17 03:01:00","5.5","11.0","2022/04/17 14:02:00","3.8","2022/04/17 18:42:00","93","72","2022/04/17 22:33:00","3.2","283","11.8","256","2022/04/17 14:33:00","5.5"
"18","687.8","688.9","2022/04/18 21:54:00","686.6","2022/04/18 03:26:00","6.4","10.5","2022/04/18 12:35:00","3.8","2022/04/18 02:58:00","92","77","2022/04/18 01:02:00","2.4","245","12.1","210","2022/04/18 05:21:00","0.0"
"19","687.6","688.6","2022/04/19 22:39:00","686.4","2022/04/19 04:20:00","6.0","9.8","2022/04/19 14:20:00","4.8","2022/04/19 18:08:00","99","90","2022/04/19 04:29:00","3.1","233","12.9","217","2022/04/19 09:08:00","11.0"
"20","687.1","688.3","2022/04/20 09:38:00","686.2","2022/04/20 16:53:00","6.3","10.0","2022/04/20 14:16:00","4.3","2022/04/20 22:01:00","99","87","2022/04/20 14:05:00","2.9","225","14.5","216","2022/04/20 23:41:00","3.5"
"21","687.4","689.1","2022/04/21 21:51:00","685.2","2022/04/21 02:12:00","6.8","11.9","2022/04/21 15:20:00","3.8","2022/04/21 05:36:00","87","50","2022/04/21 22:44:00","3.8","223","16.9","210","2022/04/21 02:02:00","0.0"
"22","688.7","689.9","2022/04/22 10:12:00","687.6","2022/04/22 03:04:00","9.6","17.9","2022/04/22 12:01:00","5.7","2022/04/22 22:16:00","65","30","2022/04/22 04:44:00","3.6","214","14.7","219","2022/04/22 19:54:00","0.0"
"23","687.7","688.8","2022/04/23 07:05:00","686.8","2022/04/23 15:51:00","6.9","14.1","2022/04/23 14:13:00","3.3","2022/04/23 08:07:00","82","57","2022/04/23 14:51:00","4.7","219","20.3","203","2022/04/23 08:26:00","2.0"
"24","687.5","688.7","2022/04/24 09:36:00","686.0","2022/04/24 02:56:00","8.5","14.6","2022/04/24 11:24:00","5.3","2022/04/24 04:33:00","84","62","2022/04/24 09:15:00","2.6","226","15.1","219","2022/04/24 04:22:00","0.0"
"25","687.6","688.8","2022/04/25 09:22:00","686.5","2022/04/25 16:41:00","9.9","18.3","2022/04/25 13:02:00","5.3","2022/04/25 02:35:00","71","45","2022/04/25 19:35:00","3.1","217","13.4","225","2022/04/25 19:03:00","0.0"
"26","687.1","--","--","--","--","9.0","--","--","--","--","66","--","--","3.2","234","--","--","--","0.0"
"27","688.2","689.4","2022/04/27 21:35:00","686.8","2022/04/27 05:59:00","9.7","17.1","2022/04/27 11:42:00","6.1","2022/04/27 23:20:00","62","45","2022/04/27 11:43:00","2.6","226","13.5","224","2022/04/27 07:05:00","0.0"
"28","689.0","690.0","2022/04/28 09:42:00","688.0","2022/04/28 16:01:00","10.2","20.4","2022/04/28 13:01:00","6.4","2022/04/28 05:37:00","59","42","2022/04/28 13:03:00","2.5","222","14.7","231","2022/04/28 23:53:00","0.0"
"29","688.9","690.2","2022/04/29 10:11:00","687.5","2022/04/29 02:53:00","9.7","17.5","2022/04/29 10:47:00","6.2","2022/04/29 20:14:00","69","43","2022/04/29 10:40:00","2.8","236","14.2","213","2022/04/29 00:43:00","0.0"
"30","688.2","689.7","2022/04/30 09:37:00","687.2","2022/04/30 16:10:00","9.1","16.5","2022/04/30 13:06:00","5.5","2022/04/30 23:37:00","76","51","2022/04/30 09:35:00","2.3","235","14.3","243","2022/04/30 21:11:00","0.0"
